# x, y, theta, v_l, v_r
15.16, 242.41, 1.632, 19.55, 19.94
15.15, 242.60, 1.636, 19.55, 19.94
15.14, 242.80, 1.640, 19.55, 19.94
15.12, 243.00, 1.644, 19.55, 19.94
15.11, 243.19, 1.648, 19.55, 19.94
15.09, 243.39, 1.652, 19.55, 19.94
15.08, 243.59, 1.656, 19.55, 19.94
15.06, 243.78, 1.660, 19.55, 19.94
15.04, 243.98, 1.664, 19.55, 19.94
15.02, 244.18, 1.668, 19.55, 19.94
15.00, 244.37, 1.671, 19.55, 19.94
14.98, 244.57, 1.675, 19.55, 19.94
14.96, 244.77, 1.679, 19.55, 19.94
14.94, 244.96, 1.683, 19.55, 19.94
14.92, 245.16, 1.687, 19.55, 19.94
14.89, 245.36, 1.691, 19.55, 19.94
14.87, 245.55, 1.695, 19.55, 19.94
14.85, 245.75, 1.699, 19.55, 19.94
14.82, 245.94, 1.703, 19.55, 19.94
14.79, 246.14, 1.707, 19.55, 19.94
14.77, 246.33, 1.711, 19.55, 19.94
14.74, 246.53, 1.714, 19.55, 19.94
14.71, 246.72, 1.718, 19.55, 19.94
14.68, 246.92, 1.722, 19.55, 19.94
14.65, 247.11, 1.726, 19.55, 19.94
14.62, 247.31, 1.730, 19.55, 19.94
14.59, 247.50, 1.734, 19.55, 19.94
14.55, 247.70, 1.738, 19.55, 19.94
14.52, 247.89, 1.742, 19.55, 19.94
14.49, 248.09, 1.746, 19.55, 19.94
14.45, 248.28, 1.750, 19.55, 19.94
14.42, 248.48, 1.754, 19.55, 19.94
14.38, 248.67, 1.757, 19.55, 19.94
14.34, 248.86, 1.761, 19.55, 19.94
14.31, 249.06, 1.765, 19.55, 19.94
14.27, 249.25, 1.769, 19.55, 19.94
14.23, 249.44, 1.773, 19.55, 19.94
14.19, 249.64, 1.777, 19.55, 19.94
14.15, 249.83, 1.781, 19.55, 19.94
14.11, 250.02, 1.785, 19.55, 19.94
14.06, 250.22, 1.789, 19.55, 19.94
14.02, 250.41, 1.793, 19.55, 19.94
13.98, 250.60, 1.797, 19.55, 19.94
13.93, 250.79, 1.801, 19.55, 19.94
13.89, 250.99, 1.804, 19.55, 19.94
13.84, 251.18, 1.808, 19.55, 19.94
13.79, 251.37, 1.812, 19.55, 19.94
13.75, 251.56, 1.816, 19.55, 19.94
13.70, 251.75, 1.820, 19.55, 19.94
13.65, 251.94, 1.824, 19.55, 19.94
13.60, 252.13, 1.828, 19.55, 19.94
13.55, 252.32, 1.832, 19.55, 19.94
13.50, 252.51, 1.836, 19.55, 19.94
13.45, 252.70, 1.840, 19.55, 19.94
13.39, 252.89, 1.844, 19.55, 19.94
13.34, 253.08, 1.847, 19.55, 19.94
13.28, 253.27, 1.851, 19.55, 19.94
13.23, 253.46, 1.855, 19.55, 19.94
13.17, 253.65, 1.859, 19.55, 19.94
13.12, 253.84, 1.863, 19.55, 19.94
13.06, 254.03, 1.867, 19.55, 19.94
13.00, 254.22, 1.871, 19.55, 19.94
12.94, 254.41, 1.875, 19.55, 19.94
12.88, 254.60, 1.879, 19.55, 19.94
12.82, 254.78, 1.883, 19.55, 19.94
12.76, 254.97, 1.887, 19.55, 19.94
12.70, 255.16, 1.890, 19.55, 19.94
12.64, 255.35, 1.894, 19.55, 19.94
12.58, 255.53, 1.898, 19.55, 19.94
12.51, 255.72, 1.902, 19.55, 19.94
12.45, 255.91, 1.906, 19.55, 19.94
12.38, 256.09, 1.910, 19.55, 19.94
12.32, 256.28, 1.914, 19.55, 19.94
12.25, 256.46, 1.918, 19.55, 19.94
12.18, 256.65, 1.922, 19.55, 19.94
12.11, 256.83, 1.926, 19.55, 19.94
12.04, 257.02, 1.930, 19.55, 19.94
11.97, 257.20, 1.933, 19.55, 19.94
11.90, 257.39, 1.937, 19.55, 19.94
11.83, 257.57, 1.941, 19.55, 19.94
11.76, 257.75, 1.945, 19.55, 19.94
11.69, 257.94, 1.949, 19.55, 19.94
11.61, 258.12, 1.953, 19.55, 19.94
11.54, 258.30, 1.957, 19.55, 19.94
11.47, 258.49, 1.961, 19.55, 19.94
11.39, 258.67, 1.965, 19.55, 19.94
11.31, 258.85, 1.969, 19.55, 19.94
11.24, 259.03, 1.973, 19.55, 19.94
11.16, 259.21, 1.976, 19.55, 19.94
11.08, 259.39, 1.980, 19.55, 19.94
11.00, 259.57, 1.984, 19.55, 19.94
10.92, 259.75, 1.988, 19.55, 19.94
10.84, 259.93, 1.992, 19.55, 19.94
10.76, 260.11, 1.996, 19.55, 19.94
10.68, 260.29, 2.000, 19.55, 19.94
10.60, 260.47, 2.004, 19.55, 19.94
10.51, 260.65, 2.008, 19.55, 19.94
10.43, 260.83, 2.012, 19.55, 19.94
10.35, 261.01, 2.016, 19.55, 19.94
10.26, 261.19, 2.019, 19.55, 19.94
10.17, 261.36, 2.023, 19.55, 19.94
10.09, 261.54, 2.027, 19.55, 19.94
10.00, 261.72, 2.031, 19.55, 19.94
9.91, 261.89, 2.035, 19.55, 19.94
9.82, 262.07, 2.039, 19.55, 19.94
9.73, 262.25, 2.043, 19.55, 19.94
9.64, 262.42, 2.047, 19.55, 19.94
9.55, 262.60, 2.051, 19.55, 19.94
9.46, 262.77, 2.055, 19.55, 19.94
9.37, 262.94, 2.059, 19.55, 19.94
9.28, 263.12, 2.062, 19.55, 19.94
9.18, 263.29, 2.066, 19.55, 19.94
9.09, 263.46, 2.070, 19.55, 19.94
8.99, 263.64, 2.074, 19.55, 19.94
8.90, 263.81, 2.078, 19.55, 19.94
8.81, 263.98, 2.063, 19.55, 18.08
8.72, 264.14, 2.049, 19.55, 18.08
8.63, 264.31, 2.034, 19.55, 18.08
8.55, 264.48, 2.019, 19.55, 18.08
8.47, 264.65, 2.005, 19.55, 18.08
8.39, 264.83, 1.990, 19.55, 18.08
8.32, 265.00, 1.975, 19.55, 18.08
8.25, 265.18, 1.961, 19.55, 18.08
8.18, 265.35, 1.946, 19.55, 18.08
8.11, 265.53, 1.931, 19.55, 18.08
8.04, 265.70, 1.917, 19.55, 18.08
7.98, 265.88, 1.902, 19.55, 18.08
7.92, 266.06, 1.888, 19.55, 18.08
7.86, 266.24, 1.873, 19.55, 18.08
7.81, 266.42, 1.858, 19.55, 18.08
7.76, 266.60, 1.844, 19.55, 18.08
7.71, 266.79, 1.829, 19.55, 18.08
7.66, 266.97, 1.814, 19.55, 18.08
7.62, 267.15, 1.800, 19.55, 18.08
7.57, 267.34, 1.785, 19.55, 18.08
7.54, 267.52, 1.770, 19.55, 18.08
7.50, 267.71, 1.756, 19.55, 18.08
7.47, 267.89, 1.741, 19.55, 18.08
7.44, 268.08, 1.726, 19.55, 18.08
7.41, 268.27, 1.712, 19.55, 18.08
7.38, 268.45, 1.697, 19.55, 18.08
7.36, 268.64, 1.682, 19.55, 18.08
7.34, 268.83, 1.668, 19.55, 18.08
7.33, 269.02, 1.653, 19.55, 18.08
7.31, 269.20, 1.638, 19.55, 18.08
7.30, 269.39, 1.624, 19.55, 18.08
7.29, 269.58, 1.609, 19.55, 18.08
7.29, 269.77, 1.594, 19.55, 18.08
7.28, 269.96, 1.580, 19.55, 18.08
7.28, 270.14, 1.565, 19.55, 18.08
7.28, 270.33, 1.550, 19.55, 18.08
7.29, 270.52, 1.536, 19.55, 18.08
7.30, 270.71, 1.521, 19.55, 18.08
7.31, 270.90, 1.506, 19.55, 18.08
7.32, 271.08, 1.492, 19.55, 18.08
7.34, 271.27, 1.477, 19.55, 18.08
7.36, 271.46, 1.462, 19.55, 18.08
7.38, 271.64, 1.448, 19.55, 18.08
7.40, 271.83, 1.433, 19.55, 18.08
7.43, 272.02, 1.418, 19.55, 18.08
7.46, 272.20, 1.404, 19.55, 18.08
7.49, 272.39, 1.389, 19.55, 18.08
7.53, 272.57, 1.374, 19.55, 18.08
7.57, 272.75, 1.360, 19.55, 18.08
7.61, 272.94, 1.345, 19.55, 18.08
7.65, 273.12, 1.330, 19.55, 18.08
7.70, 273.30, 1.316, 19.55, 18.08
7.75, 273.48, 1.301, 19.55, 18.08
7.80, 273.66, 1.286, 19.55, 18.08
7.85, 273.84, 1.272, 19.55, 18.08
7.91, 274.02, 1.257, 19.55, 18.08
7.97, 274.20, 1.242, 19.55, 18.08
8.03, 274.38, 1.228, 19.55, 18.08
8.09, 274.55, 1.213, 19.55, 18.08
8.16, 274.73, 1.198, 19.55, 18.08
8.23, 274.90, 1.184, 19.55, 18.08
8.30, 275.07, 1.169, 19.55, 18.08
8.38, 275.24, 1.154, 19.55, 18.08
8.46, 275.41, 1.140, 19.55, 18.08
8.54, 275.58, 1.125, 19.55, 18.08
8.62, 275.75, 1.110, 19.55, 18.08
8.70, 275.92, 1.096, 19.55, 18.08
8.79, 276.08, 1.081, 19.55, 18.08
8.88, 276.25, 1.066, 19.55, 18.08
8.97, 276.41, 1.052, 19.55, 18.08
9.07, 276.57, 1.037, 19.55, 18.08
9.16, 276.73, 1.022, 19.55, 18.08
9.26, 276.89, 1.008, 19.55, 18.08
9.36, 277.05, 0.993, 19.55, 18.08
9.47, 277.20, 0.978, 19.55, 18.08
9.57, 277.36, 0.964, 19.55, 18.08
9.68, 277.51, 0.949, 19.55, 18.08
9.79, 277.66, 0.934, 19.55, 18.08
9.91, 277.81, 0.920, 19.55, 18.08
10.02, 277.95, 0.905, 19.55, 18.08
10.14, 278.10, 0.890, 19.55, 18.08
10.26, 278.24, 0.876, 19.55, 18.08
10.38, 278.39, 0.861, 19.55, 18.08
10.50, 278.53, 0.846, 19.55, 18.08
10.63, 278.66, 0.832, 19.55, 18.08
10.76, 278.80, 0.817, 19.55, 18.08
10.89, 278.93, 0.802, 19.55, 18.08
11.02, 279.07, 0.788, 19.55, 18.08
11.15, 279.20, 0.773, 19.55, 18.08
11.29, 279.33, 0.758, 19.55, 18.08
11.43, 279.46, 0.762, 19.55, 19.94
11.57, 279.60, 0.766, 19.55, 19.94
11.72, 279.74, 0.770, 19.55, 19.94
11.86, 279.88, 0.774, 19.55, 19.94
12.00, 280.01, 0.778, 19.55, 19.94
12.14, 280.15, 0.782, 19.55, 19.94
12.28, 280.29, 0.786, 19.55, 19.94
12.42, 280.43, 0.790, 19.55, 19.94
12.56, 280.58, 0.794, 19.55, 19.94
12.69, 280.72, 0.798, 19.55, 19.94
12.83, 280.86, 0.801, 19.55, 19.94
12.97, 281.00, 0.805, 19.55, 19.94
13.11, 281.14, 0.809, 19.55, 19.94
13.24, 281.29, 0.813, 19.55, 19.94
13.38, 281.43, 0.817, 19.55, 19.94
13.51, 281.58, 0.821, 19.55, 19.94
13.65, 281.72, 0.825, 19.55, 19.94
13.78, 281.87, 0.829, 19.55, 19.94
13.91, 282.01, 0.833, 19.55, 19.94
14.05, 282.16, 0.837, 19.55, 19.94
14.18, 282.31, 0.841, 19.55, 19.94
14.31, 282.46, 0.844, 19.55, 19.94
14.44, 282.61, 0.848, 19.55, 19.94
14.57, 282.75, 0.852, 19.55, 19.94
14.70, 282.90, 0.856, 19.55, 19.94
14.83, 283.05, 0.860, 19.55, 19.94
14.96, 283.20, 0.864, 19.55, 19.94
15.09, 283.35, 0.868, 19.55, 19.94
15.21, 283.51, 0.872, 19.55, 19.94
15.34, 283.66, 0.876, 19.55, 19.94
15.47, 283.81, 0.880, 19.55, 19.94
15.59, 283.96, 0.884, 19.55, 19.94
15.72, 284.12, 0.888, 19.55, 19.94
15.84, 284.27, 0.891, 19.55, 19.94
15.96, 284.43, 0.895, 19.55, 19.94
16.09, 284.58, 0.899, 19.55, 19.94
16.21, 284.74, 0.903, 19.55, 19.94
16.33, 284.89, 0.907, 19.55, 19.94
16.45, 285.05, 0.911, 19.55, 19.94
16.57, 285.20, 0.915, 19.55, 19.94
16.69, 285.36, 0.919, 19.55, 19.94
16.81, 285.52, 0.923, 19.55, 19.94
16.93, 285.68, 0.927, 19.55, 19.94
17.05, 285.84, 0.931, 19.55, 19.94
17.17, 285.99, 0.934, 19.55, 19.94
17.29, 286.15, 0.938, 19.55, 19.94
17.40, 286.31, 0.942, 19.55, 19.94
17.52, 286.47, 0.946, 19.55, 19.94
17.63, 286.64, 0.950, 19.55, 19.94
17.75, 286.80, 0.954, 19.55, 19.94
17.86, 286.96, 0.958, 19.55, 19.94
17.97, 287.12, 0.962, 19.55, 19.94
18.09, 287.28, 0.966, 19.55, 19.94
18.20, 287.45, 0.970, 19.55, 19.94
18.31, 287.61, 0.974, 19.55, 19.94
18.42, 287.77, 0.977, 19.55, 19.94
18.53, 287.94, 0.981, 19.55, 19.94
18.64, 288.10, 0.985, 19.55, 19.94
18.75, 288.27, 0.989, 19.55, 19.94
18.86, 288.43, 0.993, 19.55, 19.94
18.97, 288.60, 0.997, 19.55, 19.94
19.07, 288.77, 1.001, 19.55, 19.94
19.18, 288.93, 1.005, 19.55, 19.94
19.28, 289.10, 1.009, 19.55, 19.94
19.39, 289.27, 1.013, 19.55, 19.94
19.49, 289.44, 1.017, 19.55, 19.94
19.60, 289.60, 1.020, 19.55, 19.94
19.70, 289.77, 1.024, 19.55, 19.94
19.80, 289.94, 1.028, 19.55, 19.94
19.90, 290.11, 1.032, 19.55, 19.94
20.00, 290.28, 1.036, 19.55, 19.94
20.11, 290.45, 1.040, 19.55, 19.94
20.20, 290.62, 1.044, 19.55, 19.94
20.30, 290.80, 1.048, 19.55, 19.94
20.40, 290.97, 1.052, 19.55, 19.94
20.50, 291.14, 1.056, 19.55, 19.94
20.60, 291.31, 1.060, 19.55, 19.94
20.69, 291.48, 1.063, 19.55, 19.94
20.79, 291.66, 1.067, 19.55, 19.94
20.88, 291.83, 1.071, 19.55, 19.94
20.98, 292.00, 1.075, 19.55, 19.94
21.07, 292.18, 1.079, 19.55, 19.94
21.16, 292.35, 1.083, 19.55, 19.94
21.26, 292.53, 1.087, 19.55, 19.94
21.35, 292.70, 1.091, 19.55, 19.94
21.44, 292.88, 1.095, 19.55, 19.94
21.53, 293.06, 1.099, 19.55, 19.94
21.62, 293.23, 1.103, 19.55, 19.94
21.71, 293.41, 1.106, 19.55, 19.94
21.80, 293.59, 1.110, 19.55, 19.94
21.88, 293.76, 1.114, 19.55, 19.94
21.97, 293.94, 1.118, 19.55, 19.94
22.06, 294.12, 1.122, 19.55, 19.94
22.14, 294.30, 1.126, 19.55, 19.94
22.23, 294.48, 1.130, 19.55, 19.94
22.31, 294.65, 1.134, 19.55, 19.94
22.39, 294.83, 1.138, 19.55, 19.94
22.47, 295.01, 1.142, 19.55, 19.94
22.56, 295.19, 1.146, 19.55, 19.94
22.64, 295.37, 1.149, 19.55, 19.94
22.72, 295.56, 1.153, 19.55, 19.94
22.80, 295.74, 1.157, 19.55, 19.94
22.88, 295.92, 1.161, 19.55, 19.94
22.95, 296.10, 1.165, 19.55, 19.94
23.03, 296.28, 1.169, 19.55, 19.94
23.11, 296.46, 1.173, 19.55, 19.94
23.19, 296.65, 1.177, 19.55, 19.94
23.26, 296.83, 1.181, 19.55, 19.94
23.34, 297.01, 1.185, 19.55, 19.94
23.41, 297.19, 1.189, 19.55, 19.94
23.48, 297.38, 1.192, 19.55, 19.94
23.56, 297.56, 1.196, 19.55, 19.94
23.63, 297.75, 1.200, 19.55, 19.94
23.70, 297.93, 1.204, 19.55, 19.94
23.77, 298.12, 1.208, 19.55, 19.94
23.84, 298.30, 1.212, 19.55, 19.94
23.91, 298.49, 1.216, 19.55, 19.94
23.98, 298.67, 1.220, 19.55, 19.94
24.04, 298.86, 1.224, 19.55, 19.94
24.11, 299.04, 1.228, 19.55, 19.94
24.18, 299.23, 1.232, 19.55, 19.94
24.24, 299.42, 1.235, 19.55, 19.94
24.31, 299.60, 1.239, 19.55, 19.94
24.37, 299.79, 1.243, 19.55, 19.94
24.43, 299.98, 1.247, 19.55, 19.94
24.50, 300.17, 1.251, 19.55, 19.94
24.56, 300.35, 1.255, 19.55, 19.94
24.62, 300.54, 1.259, 19.55, 19.94
24.68, 300.73, 1.263, 19.55, 19.94
24.74, 300.92, 1.267, 19.55, 19.94
24.80, 301.11, 1.271, 19.55, 19.94
24.85, 301.30, 1.275, 19.55, 19.94
24.91, 301.48, 1.279, 19.55, 19.94
24.97, 301.67, 1.282, 19.55, 19.94
25.02, 301.86, 1.286, 19.55, 19.94
25.08, 302.05, 1.290, 19.55, 19.94
25.13, 302.24, 1.294, 19.55, 19.94
25.19, 302.43, 1.298, 19.55, 19.94
25.24, 302.62, 1.302, 19.55, 19.94
25.29, 302.82, 1.306, 19.55, 19.94
25.34, 303.01, 1.310, 19.55, 19.94
25.39, 303.20, 1.314, 19.55, 19.94
25.44, 303.39, 1.318, 19.55, 19.94
25.49, 303.58, 1.322, 19.55, 19.94
25.54, 303.77, 1.325, 19.55, 19.94
25.59, 303.96, 1.329, 19.55, 19.94
25.64, 304.16, 1.333, 19.55, 19.94
25.68, 304.35, 1.337, 19.55, 19.94
25.73, 304.54, 1.341, 19.55, 19.94
25.77, 304.73, 1.345, 19.55, 19.94
25.82, 304.93, 1.349, 19.55, 19.94
25.86, 305.12, 1.353, 19.55, 19.94
25.90, 305.31, 1.357, 19.55, 19.94
25.94, 305.50, 1.361, 19.55, 19.94
25.98, 305.70, 1.365, 19.55, 19.94
26.02, 305.89, 1.368, 19.55, 19.94
26.06, 306.08, 1.372, 19.55, 19.94
26.10, 306.28, 1.376, 19.55, 19.94
26.14, 306.47, 1.380, 19.55, 19.94
26.18, 306.67, 1.384, 19.55, 19.94
26.21, 306.86, 1.388, 19.55, 19.94
26.25, 307.06, 1.392, 19.55, 19.94
26.28, 307.25, 1.396, 19.55, 19.94
26.32, 307.44, 1.400, 19.55, 19.94
26.35, 307.64, 1.404, 19.55, 19.94
26.38, 307.83, 1.408, 19.55, 19.94
26.41, 308.03, 1.411, 19.55, 19.94
26.44, 308.22, 1.415, 19.55, 19.94
26.48, 308.42, 1.419, 19.55, 19.94
26.50, 308.61, 1.423, 19.55, 19.94
26.53, 308.81, 1.427, 19.55, 19.94
26.56, 309.01, 1.431, 19.55, 19.94
26.59, 309.20, 1.435, 19.55, 19.94
26.61, 309.40, 1.439, 19.55, 19.94
26.64, 309.59, 1.443, 19.55, 19.94
26.67, 309.79, 1.447, 19.55, 19.94
26.69, 309.99, 1.451, 19.55, 19.94
26.71, 310.18, 1.454, 19.55, 19.94
26.74, 310.38, 1.458, 19.55, 19.94
26.76, 310.57, 1.462, 19.55, 19.94
26.78, 310.77, 1.466, 19.55, 19.94
26.80, 310.97, 1.470, 19.55, 19.94
26.82, 311.16, 1.474, 19.55, 19.94
26.84, 311.36, 1.478, 19.55, 19.94
26.85, 311.56, 1.482, 19.55, 19.94
26.87, 311.75, 1.486, 19.55, 19.94
26.89, 311.95, 1.490, 19.55, 19.94
26.90, 312.15, 1.494, 19.55, 19.94
26.92, 312.34, 1.497, 19.55, 19.94
26.93, 312.54, 1.501, 19.55, 19.94
26.95, 312.74, 1.505, 19.55, 19.94
26.96, 312.94, 1.509, 19.55, 19.94
26.97, 313.13, 1.513, 19.55, 19.94
26.98, 313.33, 1.517, 19.55, 19.94
26.99, 313.53, 1.521, 19.55, 19.94
27.00, 313.72, 1.525, 19.55, 19.94
27.01, 313.92, 1.529, 19.55, 19.94
27.02, 314.12, 1.533, 19.55, 19.94
27.02, 314.32, 1.537, 19.55, 19.94
27.03, 314.51, 1.540, 19.55, 19.94
27.04, 314.71, 1.544, 19.55, 19.94
27.04, 314.91, 1.548, 19.55, 19.94
27.05, 315.11, 1.552, 19.55, 19.94
27.05, 315.30, 1.556, 19.55, 19.94
27.05, 315.50, 1.560, 19.55, 19.94
27.05, 315.70, 1.564, 19.55, 19.94
27.05, 315.90, 1.568, 19.55, 19.94
27.05, 316.09, 1.572, 19.55, 19.94
27.05, 316.29, 1.576, 19.55, 19.94
27.05, 316.49, 1.580, 19.55, 19.94
27.05, 316.69, 1.583, 19.55, 19.94
27.05, 316.88, 1.587, 19.55, 19.94
27.04, 317.08, 1.591, 19.55, 19.94
27.04, 317.28, 1.595, 19.55, 19.94
27.03, 317.48, 1.599, 19.55, 19.94
27.03, 317.67, 1.603, 19.55, 19.94
27.02, 317.87, 1.607, 19.55, 19.94
27.01, 318.07, 1.611, 19.55, 19.94
27.00, 318.26, 1.615, 19.55, 19.94
27.00, 318.46, 1.619, 19.55, 19.94
26.99, 318.66, 1.623, 19.55, 19.94
26.98, 318.86, 1.627, 19.55, 19.94
26.96, 319.05, 1.630, 19.55, 19.94
26.95, 319.25, 1.634, 19.55, 19.94
26.94, 319.45, 1.638, 19.55, 19.94
26.93, 319.64, 1.642, 19.55, 19.94
26.91, 319.84, 1.646, 19.55, 19.94
26.90, 320.04, 1.650, 19.55, 19.94
26.88, 320.23, 1.654, 19.55, 19.94
26.86, 320.43, 1.658, 19.55, 19.94
26.85, 320.63, 1.662, 19.55, 19.94
26.83, 320.82, 1.666, 19.55, 19.94
26.81, 321.02, 1.670, 19.55, 19.94
26.79, 321.22, 1.673, 19.55, 19.94
26.77, 321.41, 1.677, 19.55, 19.94
26.75, 321.61, 1.681, 19.55, 19.94
26.72, 321.81, 1.685, 19.55, 19.94
26.70, 322.00, 1.689, 19.55, 19.94
26.68, 322.20, 1.693, 19.55, 19.94
26.65, 322.39, 1.697, 19.55, 19.94
26.63, 322.59, 1.701, 19.55, 19.94
26.60, 322.78, 1.705, 19.55, 19.94
26.57, 322.98, 1.709, 19.55, 19.94
26.55, 323.18, 1.713, 19.55, 19.94
26.52, 323.37, 1.716, 19.55, 19.94
26.49, 323.57, 1.720, 19.55, 19.94
26.46, 323.76, 1.724, 19.55, 19.94
26.43, 323.96, 1.728, 19.55, 19.94
26.40, 324.15, 1.732, 19.55, 19.94
26.37, 324.35, 1.736, 19.55, 19.94
26.33, 324.54, 1.740, 19.55, 19.94
26.30, 324.74, 1.744, 19.55, 19.94
26.27, 324.93, 1.748, 19.55, 19.94
26.23, 325.12, 1.752, 19.55, 19.94
26.19, 325.32, 1.756, 19.55, 19.94
26.16, 325.51, 1.759, 19.55, 19.94
26.12, 325.71, 1.763, 19.55, 19.94
26.08, 325.90, 1.767, 19.55, 19.94
26.04, 326.09, 1.771, 19.55, 19.94
26.00, 326.29, 1.775, 19.55, 19.94
25.96, 326.48, 1.779, 19.55, 19.94
25.92, 326.67, 1.783, 19.55, 19.94
25.88, 326.86, 1.787, 19.55, 19.94
25.84, 327.06, 1.791, 19.55, 19.94
25.79, 327.25, 1.795, 19.55, 19.94
25.75, 327.44, 1.799, 19.55, 19.94
25.70, 327.63, 1.802, 19.55, 19.94
25.66, 327.83, 1.806, 19.55, 19.94
25.61, 328.02, 1.810, 19.55, 19.94
25.57, 328.21, 1.814, 19.55, 19.94
25.52, 328.40, 1.818, 19.55, 19.94
25.47, 328.59, 1.822, 19.55, 19.94
25.42, 328.78, 1.826, 19.55, 19.94
25.37, 328.97, 1.830, 19.55, 19.94
25.32, 329.16, 1.834, 19.55, 19.94
25.27, 329.35, 1.838, 19.55, 19.94
25.21, 329.54, 1.842, 19.55, 19.94
25.16, 329.73, 1.845, 19.55, 19.94
25.11, 329.92, 1.849, 19.55, 19.94
25.05, 330.11, 1.853, 19.55, 19.94
25.00, 330.30, 1.857, 19.55, 19.94
24.94, 330.49, 1.861, 19.55, 19.94
24.88, 330.68, 1.865, 19.55, 19.94
24.83, 330.87, 1.869, 19.55, 19.94
24.77, 331.06, 1.873, 19.55, 19.94
24.71, 331.25, 1.877, 19.55, 19.94
24.65, 331.43, 1.881, 19.55, 19.94
24.59, 331.62, 1.885, 19.55, 19.94
24.53, 331.81, 1.888, 19.55, 19.94
24.46, 332.00, 1.892, 19.55, 19.94
24.40, 332.18, 1.896, 19.55, 19.94
24.34, 332.37, 1.900, 19.55, 19.94
24.27, 332.56, 1.904, 19.55, 19.94
24.21, 332.74, 1.908, 19.55, 19.94
24.14, 332.93, 1.912, 19.55, 19.94
24.08, 333.11, 1.916, 19.55, 19.94
24.01, 333.30, 1.920, 19.55, 19.94
23.94, 333.48, 1.924, 19.55, 19.94
23.87, 333.67, 1.928, 19.55, 19.94
23.80, 333.85, 1.931, 19.55, 19.94
23.73, 334.04, 1.935, 19.55, 19.94
23.66, 334.22, 1.939, 19.55, 19.94
23.59, 334.41, 1.943, 19.55, 19.94
23.52, 334.59, 1.947, 19.55, 19.94
23.45, 334.77, 1.951, 19.55, 19.94
23.37, 334.96, 1.955, 19.55, 19.94
23.30, 335.14, 1.959, 19.55, 19.94
23.22, 335.32, 1.963, 19.55, 19.94
23.15, 335.50, 1.967, 19.55, 19.94
23.07, 335.68, 1.971, 19.55, 19.94
22.99, 335.87, 1.974, 19.55, 19.94
22.92, 336.05, 1.978, 19.55, 19.94
22.84, 336.23, 1.982, 19.55, 19.94
22.76, 336.41, 1.986, 19.55, 19.94
22.68, 336.59, 1.990, 19.55, 19.94
22.60, 336.77, 1.994, 19.55, 19.94
22.52, 336.95, 1.998, 19.55, 19.94
22.43, 337.13, 2.002, 19.55, 19.94
22.35, 337.31, 2.006, 19.55, 19.94
22.27, 337.49, 2.010, 19.55, 19.94
22.18, 337.66, 2.014, 19.55, 19.94
22.10, 337.84, 2.018, 19.55, 19.94
22.01, 338.02, 2.021, 19.55, 19.94
21.93, 338.20, 2.025, 19.55, 19.94
21.84, 338.37, 2.029, 19.55, 19.94
21.75, 338.55, 2.033, 19.55, 19.94
21.66, 338.73, 2.037, 19.55, 19.94
21.57, 338.90, 2.041, 19.55, 19.94
21.48, 339.08, 2.045, 19.55, 19.94
21.39, 339.25, 2.049, 19.55, 19.94
21.30, 339.43, 2.053, 19.55, 19.94
21.21, 339.60, 2.057, 19.55, 19.94
21.12, 339.78, 2.061, 19.55, 19.94
21.02, 339.95, 2.064, 19.55, 19.94
20.93, 340.12, 2.068, 19.55, 19.94
20.84, 340.30, 2.072, 19.55, 19.94
20.74, 340.47, 2.076, 19.55, 19.94
20.65, 340.64, 2.080, 19.55, 19.94
20.55, 340.81, 2.084, 19.55, 19.94
20.45, 340.98, 2.088, 19.55, 19.94
20.35, 341.15, 2.092, 19.55, 19.94
20.25, 341.33, 2.096, 19.55, 19.94
20.16, 341.50, 2.100, 19.55, 19.94
20.06, 341.67, 2.104, 19.55, 19.94
19.95, 341.84, 2.107, 19.55, 19.94
19.85, 342.00, 2.111, 19.55, 19.94
19.75, 342.17, 2.115, 19.55, 19.94
19.65, 342.34, 2.119, 19.55, 19.94
19.55, 342.51, 2.123, 19.55, 19.94
19.44, 342.68, 2.127, 19.55, 19.94
19.34, 342.84, 2.131, 19.55, 19.94
19.23, 343.01, 2.135, 19.55, 19.94
19.13, 343.18, 2.139, 19.55, 19.94
19.02, 343.34, 2.143, 19.55, 19.94
18.91, 343.51, 2.147, 19.55, 19.94
18.80, 343.67, 2.150, 19.55, 19.94
18.70, 343.84, 2.154, 19.55, 19.94
18.59, 344.00, 2.158, 19.55, 19.94
18.48, 344.17, 2.162, 19.55, 19.94
18.37, 344.33, 2.166, 19.55, 19.94
18.26, 344.49, 2.170, 19.55, 19.94
18.14, 344.65, 2.174, 19.55, 19.94
18.03, 344.82, 2.178, 19.55, 19.94
17.92, 344.98, 2.182, 19.55, 19.94
17.81, 345.14, 2.186, 19.55, 19.94
17.69, 345.30, 2.190, 19.55, 19.94
17.58, 345.46, 2.193, 19.55, 19.94
17.46, 345.62, 2.197, 19.55, 19.94
17.34, 345.78, 2.201, 19.55, 19.94
17.23, 345.94, 2.205, 19.55, 19.94
17.11, 346.10, 2.209, 19.55, 19.94
16.99, 346.25, 2.213, 19.55, 19.94
16.87, 346.41, 2.217, 19.55, 19.94
16.75, 346.57, 2.221, 19.55, 19.94
16.64, 346.72, 2.225, 19.55, 19.94
16.51, 346.88, 2.229, 19.55, 19.94
16.39, 347.04, 2.233, 19.55, 19.94
